timestamp,symbol,price_usd,rsi_14,sma_20,sma_50,pct_change_1h,decision,confidence
2026-07-12T11:00:00+00:00,BTC,64018.01,41.6,64078.12,64117.58,0.24,HOLD,50
2026-07-12T12:00:00+00:00,BTC,64026.0,45.3,64070.42,64109.94,0.01,HOLD,50
2026-07-12T13:00:00+00:00,BTC,64023.14,56.8,64055.8,64101.9,-0.0,HOLD,50
2026-07-12T14:00:00+00:00,BTC,64203.08,61.3,64049.55,64100.23,0.28,HOLD,50
2026-07-12T15:00:00+00:00,BTC,64176.0,51.5,64044.05,64094.07,-0.04,HOLD,50
2026-07-12T16:00:00+00:00,BTC,64177.7,54.1,64033.82,64099.33,0.0,HOLD,50
2026-07-12T17:00:00+00:00,BTC,64078.0,44.3,64019.92,64100.09,-0.16,HOLD,50
2026-07-12T18:00:00+00:00,BTC,64147.99,56.6,64017.16,64100.25,0.11,HOLD,50
2026-07-12T19:00:00+00:00,BTC,64228.59,61.6,64037.64,64108.34,0.13,HOLD,50
2026-07-12T20:00:00+00:00,BTC,64198.89,72.0,64056.16,64116.12,-0.05,HOLD,50
2026-07-12T21:00:00+00:00,BTC,63920.4,51.5,64045.5,64116.17,-0.43,HOLD,50
2026-07-12T22:00:00+00:00,BTC,63886.87,45.5,64036.33,64117.08,-0.05,HOLD,50
2026-07-12T23:00:00+00:00,BTC,63780.0,42.2,64014.14,64112.44,-0.17,HOLD,50
2026-07-13T00:00:00+00:00,BTC,64072.01,57.6,64017.74,64111.64,0.46,HOLD,50
2026-07-13T01:00:00+00:00,BTC,63412.01,33.8,63990.35,64096.64,-1.03,BEARISH,55
2026-07-13T02:00:00+00:00,BTC,63375.99,32.9,63971.03,64081.68,-0.06,HOLD,50
2026-07-13T03:00:00+00:00,BTC,62806.41,25.3,63917.08,64057.55,-0.9,HOLD,50
2026-07-13T04:00:00+00:00,BTC,62672.0,18.4,63851.52,64027.83,-0.21,HOLD,50
2026-07-13T05:00:00+00:00,BTC,62799.0,22.7,63793.39,64000.8,0.2,HOLD,50
2026-07-13T06:00:00+00:00,BTC,62797.55,22.6,63739.98,63973.71,-0.0,HOLD,50
2026-07-13T07:00:00+00:00,BTC,62985.52,29.1,63688.36,63949.9,0.3,HOLD,50
2026-07-13T08:00:00+00:00,BTC,63206.97,32.9,63647.41,63929.66,0.35,BULLISH,70
2026-07-13T09:00:00+00:00,BTC,63100.02,29.7,63601.25,63908.42,-0.17,HOLD,50
2026-07-13T10:00:00+00:00,BTC,62867.89,27.7,63534.49,63880.45,-0.37,HOLD,50
2026-07-13T11:00:00+00:00,BTC,62901.99,31.4,63470.79,63855.15,0.05,HOLD,50
2026-07-13T12:00:00+00:00,BTC,62625.15,28.9,63393.16,63823.73,-0.44,HOLD,50
2026-07-13T13:00:00+00:00,BTC,62318.0,27.1,63305.16,63786.13,-0.49,HOLD,50
2026-07-13T14:00:00+00:00,BTC,62791.85,31.0,63237.36,63758.06,0.76,BULLISH,70
2026-07-13T15:00:00+00:00,BTC,62618.01,36.2,63156.83,63725.71,-0.28,HOLD,50
2026-07-13T16:00:00+00:00,BTC,62276.0,32.8,63060.68,63684.22,-0.55,HOLD,50
2026-07-13T17:00:00+00:00,BTC,61904.99,34.9,62959.91,63638.81,-0.6,HOLD,50
2026-07-13T18:00:00+00:00,BTC,62020.0,39.0,62866.57,63595.61,0.19,HOLD,50
2026-07-13T19:00:00+00:00,BTC,62288.23,41.8,62791.98,63555.06,0.43,HOLD,50
2026-07-13T20:00:00+00:00,BTC,62210.99,40.8,62698.93,63512.72,-0.12,HOLD,50
2026-07-13T21:00:00+00:00,BTC,62065.06,35.4,62631.58,63468.3,-0.23,HOLD,50
2026-07-13T22:00:00+00:00,BTC,61924.0,29.1,62558.98,63419.13,-0.23,HOLD,50
2026-07-13T23:00:00+00:00,BTC,62334.52,38.6,62535.39,63378.71,0.66,HOLD,50
2026-07-14T00:00:00+00:00,BTC,62549.54,45.3,62529.26,63345.63,0.34,HOLD,50
2026-07-14T01:00:00+00:00,BTC,62540.42,44.6,62516.33,63320.06,-0.01,HOLD,50
2026-07-14T02:00:00+00:00,BTC,62544.0,48.7,62503.66,63294.37,0.01,HOLD,50
2026-07-14T03:00:00+00:00,BTC,62572.89,54.6,62483.03,63263.16,0.05,HOLD,50
2026-07-14T04:00:00+00:00,BTC,62745.23,49.1,62459.94,63236.66,0.28,HOLD,50
2026-07-14T05:00:00+00:00,BTC,62737.0,52.6,62441.79,63206.92,-0.01,HOLD,50
2026-07-14T06:00:00+00:00,BTC,62624.05,58.4,62429.6,63179.4,-0.18,HOLD,50
2026-07-14T07:00:00+00:00,BTC,62560.92,68.5,62412.54,63151.42,-0.1,HOLD,50
2026-07-14T08:00:00+00:00,BTC,62713.85,69.2,62416.98,63130.45,0.24,HOLD,50
2026-07-14T09:00:00+00:00,BTC,62629.55,60.5,62432.56,63105.34,-0.13,HOLD,50
2026-07-14T10:00:00+00:00,BTC,62800.0,67.1,62432.96,63081.67,0.27,HOLD,50
2026-07-14T11:00:00+00:00,BTC,62844.99,74.1,62444.31,63059.34,0.07,HOLD,50
2026-07-14T12:00:00+00:00,BTC,63960.0,89.3,62528.51,63061.23,1.77,BULLISH,55
2026-07-14T13:00:00+00:00,BTC,63840.01,82.7,62625.26,63057.67,-0.19,HOLD,50
2026-07-14T14:00:00+00:00,BTC,64305.02,84.4,62739.51,63063.25,0.73,HOLD,50
2026-07-14T15:00:00+00:00,BTC,64743.99,87.0,62862.3,63077.66,0.68,HOLD,50
2026-07-14T16:00:00+00:00,BTC,64730.0,86.5,62988.25,63088.2,-0.02,HOLD,50
2026-07-14T17:00:00+00:00,BTC,64621.43,83.4,63116.07,63097.11,-0.17,HOLD,50
2026-07-14T18:00:00+00:00,BTC,64571.98,81.0,63248.47,63105.0,-0.08,HOLD,50
2026-07-14T19:00:00+00:00,BTC,64569.59,81.1,63360.22,63114.83,-0.0,HOLD,50
2026-07-14T20:00:00+00:00,BTC,64572.02,84.4,63461.35,63123.31,0.0,HOLD,50
2026-07-14T21:00:00+00:00,BTC,64676.9,86.8,63568.17,63132.27,0.16,HOLD,50
2026-07-14T22:00:00+00:00,BTC,64860.89,87.0,63684.02,63145.51,0.28,HOLD,50
2026-07-14T23:00:00+00:00,BTC,65043.98,90.2,63807.57,63167.99,0.28,HOLD,50
2026-07-15T00:00:00+00:00,BTC,64824.58,83.2,63911.54,63186.74,-0.34,BEARISH,70
2026-07-15T01:00:00+00:00,BTC,64674.35,79.0,64008.41,63204.63,-0.23,HOLD,50
2026-07-15T02:00:00+00:00,BTC,64490.87,61.9,64101.75,63213.0,-0.28,HOLD,50
2026-07-15T03:00:00+00:00,BTC,64792.01,69.8,64213.3,63240.6,0.47,HOLD,50
2026-07-15T04:00:00+00:00,BTC,64746.01,61.1,64314.91,63268.0,-0.07,HOLD,50
2026-07-15T05:00:00+00:00,BTC,64944.06,55.7,64430.63,63310.76,0.31,HOLD,50
2026-07-15T06:00:00+00:00,BTC,64814.0,52.3,64531.33,63353.6,-0.2,HOLD,50
2026-07-15T07:00:00+00:00,BTC,64549.34,48.2,64616.55,63388.6,-0.41,HOLD,50
2026-07-15T08:00:00+00:00,BTC,64768.01,54.5,64656.95,63428.01,0.34,HOLD,50
2026-07-15T09:00:00+00:00,BTC,64671.83,52.2,64698.54,63461.74,-0.15,HOLD,50
2026-07-15T10:00:00+00:00,BTC,64663.0,52.0,64716.44,63490.86,-0.01,HOLD,50
2026-07-15T11:00:00+00:00,BTC,64732.15,51.2,64715.85,63523.5,0.11,HOLD,50
2026-07-15T12:00:00+00:00,BTC,65164.0,56.1,64737.55,63569.42,0.67,HOLD,50
2026-07-15T13:00:00+00:00,BTC,65117.99,51.6,64762.38,63613.75,-0.07,HOLD,50
2026-07-15T14:00:00+00:00,BTC,65399.81,61.9,64803.77,63669.24,0.43,HOLD,50
2026-07-15T15:00:00+00:00,BTC,65427.61,66.3,64846.67,63731.43,0.04,HOLD,50
2026-07-15T16:00:00+00:00,BTC,65120.79,63.0,64874.11,63778.01,-0.47,HOLD,50
2026-07-15T17:00:00+00:00,BTC,65056.1,56.0,64893.07,63826.77,-0.1,HOLD,50
2026-07-15T18:00:00+00:00,BTC,64860.0,52.4,64893.02,63878.45,-0.3,HOLD,50
2026-07-15T19:00:00+00:00,BTC,64977.34,50.7,64889.69,63939.9,0.18,HOLD,50
2026-07-15T20:00:00+00:00,BTC,64968.01,53.6,64896.86,63998.86,-0.01,HOLD,50
2026-07-15T21:00:00+00:00,BTC,64834.31,57.1,64904.86,64049.78,-0.21,HOLD,50
2026-07-15T22:00:00+00:00,BTC,64866.93,52.7,64923.67,64102.9,0.05,HOLD,50
2026-07-15T23:00:00+00:00,BTC,64756.28,52.3,64921.88,64156.72,-0.17,HOLD,50
2026-07-16T00:00:00+00:00,BTC,64584.07,48.0,64913.78,64209.92,-0.27,HOLD,50
2026-07-16T01:00:00+00:00,BTC,64730.01,49.9,64903.08,64257.83,0.23,HOLD,50
2026-07-16T02:00:00+00:00,BTC,64642.01,34.9,64894.48,64299.68,-0.14,HOLD,50
2026-07-16T03:00:00+00:00,BTC,64619.95,35.4,64898.01,64341.27,-0.03,HOLD,50
2026-07-16T04:00:00+00:00,BTC,64650.05,24.3,64892.11,64383.4,0.05,HOLD,50
2026-07-16T05:00:00+00:00,BTC,64917.99,35.0,64904.42,64430.3,0.41,BULLISH,70
2026-07-16T06:00:00+00:00,BTC,64777.32,38.8,64910.14,64470.94,-0.22,HOLD,50
2026-07-16T07:00:00+00:00,BTC,64238.0,29.6,64885.43,64500.96,-0.83,HOLD,50
2026-07-16T08:00:00+00:00,BTC,64126.85,30.9,64833.57,64531.01,-0.17,HOLD,50
2026-07-16T09:00:00+00:00,BTC,64090.0,25.9,64782.17,64561.6,-0.06,HOLD,50
2026-07-16T10:00:00+00:00,BTC,64221.34,31.0,64723.25,64591.75,0.2,HOLD,50
2026-07-16T11:00:00+00:00,BTC,64256.53,34.5,64664.69,64624.29,0.05,HOLD,50
2026-07-16T12:00:00+00:00,BTC,63966.01,28.8,64606.95,64647.61,-0.45,HOLD,50
2026-07-16T13:00:00+00:00,BTC,64376.0,42.1,64572.95,64678.23,0.64,HOLD,50
2026-07-16T14:00:00+00:00,BTC,64543.51,49.2,64557.13,64689.9,0.26,HOLD,50
2026-07-16T15:00:00+00:00,BTC,64704.73,49.5,64543.49,64707.19,0.25,HOLD,50
2026-07-16T16:00:00+00:00,BTC,64484.0,46.9,64519.29,64710.77,-0.34,HOLD,50
2026-07-16T17:00:00+00:00,BTC,64069.03,40.7,64481.03,64697.27,-0.64,HOLD,50
2026-07-16T18:00:00+00:00,BTC,64246.01,43.5,64449.98,64687.59,0.28,HOLD,50
2026-07-16T19:00:00+00:00,BTC,64271.84,38.7,64425.76,64680.6,0.04,HOLD,50
2026-07-16T20:00:00+00:00,BTC,64114.27,38.5,64402.27,64671.45,-0.25,HOLD,50
2026-07-16T21:00:00+00:00,BTC,64161.99,48.4,64373.87,64663.29,0.07,HOLD,50
2026-07-16T22:00:00+00:00,BTC,63968.0,46.8,64340.17,64651.21,-0.3,HOLD,50
2026-07-16T23:00:00+00:00,BTC,63830.2,44.9,64300.68,64634.28,-0.22,HOLD,50
2026-07-17T00:00:00+00:00,BTC,63886.0,43.3,64262.48,64614.78,0.09,HOLD,50
2026-07-17T01:00:00+00:00,BTC,63546.24,37.3,64193.89,64584.83,-0.53,HOLD,50
2026-07-17T02:00:00+00:00,BTC,63482.0,40.6,64129.13,64557.97,-0.1,HOLD,50
2026-07-17T03:00:00+00:00,BTC,63570.0,32.1,64095.73,64535.89,0.14,HOLD,50
2026-07-17T04:00:00+00:00,BTC,63486.01,25.6,64063.69,64515.79,-0.13,HOLD,50
2026-07-17T05:00:00+00:00,BTC,62839.76,14.9,64001.17,64476.75,-1.02,BEARISH,55
2026-07-17T06:00:00+00:00,BTC,62948.0,19.8,63937.51,64440.79,0.17,HOLD,50
2026-07-17T07:00:00+00:00,BTC,62828.11,22.4,63866.09,64398.47,-0.19,HOLD,50
2026-07-17T08:00:00+00:00,BTC,62888.0,18.1,63812.18,64359.95,0.1,HOLD,50
2026-07-17T09:00:00+00:00,BTC,62989.46,20.9,63742.86,64328.75,0.16,HOLD,50
2026-07-17T10:00:00+00:00,BTC,63179.92,29.1,63674.68,64296.99,0.3,BULLISH,70
2026-07-17T11:00:00+00:00,BTC,63298.01,31.3,63604.34,64269.51,0.19,HOLD,50
2026-07-17T12:00:00+00:00,BTC,63099.75,31.2,63535.13,64238.25,-0.31,HOLD,50
2026-07-17T13:00:00+00:00,BTC,63153.99,34.8,63489.38,64206.68,0.09,HOLD,50
2026-07-17T14:00:00+00:00,BTC,63174.0,33.8,63435.78,64166.88,0.03,HOLD,50
2026-07-17T15:00:00+00:00,BTC,63452.0,47.8,63394.79,64133.56,0.44,HOLD,50
2026-07-17T16:00:00+00:00,BTC,63594.0,52.5,63368.77,64097.45,0.22,HOLD,50
2026-07-17T17:00:00+00:00,BTC,64049.86,59.3,63363.17,64069.89,0.72,HOLD,50
2026-07-17T18:00:00+00:00,BTC,64259.73,64.3,63377.75,64052.67,0.33,HOLD,50
2026-07-17T19:00:00+00:00,BTC,64160.8,80.6,63394.28,64034.76,-0.15,HOLD,50
2026-07-17T20:00:00+00:00,BTC,64120.0,78.1,63405.98,64019.96,-0.06,HOLD,50
2026-07-17T21:00:00+00:00,BTC,64110.0,82.4,63434.17,64002.62,-0.02,HOLD,50
2026-07-17T22:00:00+00:00,BTC,63986.0,76.9,63459.37,63982.98,-0.19,HOLD,50
2026-07-17T23:00:00+00:00,BTC,63931.67,73.6,63477.45,63964.92,-0.08,HOLD,50
2026-07-18T00:00:00+00:00,BTC,63910.04,70.0,63498.66,63945.79,-0.03,HOLD,50
2026-07-18T01:00:00+00:00,BTC,63952.98,68.7,63554.32,63929.72,0.07,HOLD,50
2026-07-18T02:00:00+00:00,BTC,63967.61,77.7,63605.3,63917.39,0.02,HOLD,50
2026-07-18T03:00:00+00:00,BTC,64017.84,77.6,63664.78,63903.15,0.08,HOLD,50
2026-07-18T04:00:00+00:00,BTC,63967.99,74.9,63718.78,63889.67,-0.08,HOLD,50
2026-07-18T05:00:00+00:00,BTC,63967.95,69.6,63767.71,63876.63,-0.0,HOLD,50
2026-07-18T06:00:00+00:00,BTC,63979.67,66.3,63807.69,63863.22,0.02,HOLD,50
2026-07-18T07:00:00+00:00,BTC,64002.75,46.9,63842.93,63844.92,0.04,HOLD,50
2026-07-18T08:00:00+00:00,BTC,64006.01,26.7,63888.24,63829.49,0.01,HOLD,50
2026-07-18T09:00:00+00:00,BTC,63987.76,31.4,63929.93,63824.48,-0.03,HOLD,50
2026-07-18T10:00:00+00:00,BTC,64016.43,38.6,63972.05,63822.28,0.04,HOLD,50
2026-07-18T11:00:00+00:00,BTC,64069.89,46.0,64002.95,63821.87,0.08,HOLD,50
2026-07-18T12:00:00+00:00,BTC,64218.0,72.3,64034.15,63821.81,0.23,HOLD,50
2026-07-18T13:00:00+00:00,BTC,64106.0,65.1,64036.96,63818.8,-0.17,HOLD,50
2026-07-18T14:00:00+00:00,BTC,64126.0,68.7,64030.27,63822.0,0.03,HOLD,50
2026-07-18T15:00:00+00:00,BTC,64123.12,65.9,64028.39,63816.94,-0.0,HOLD,50
2026-07-18T16:00:00+00:00,BTC,64303.47,73.9,64037.56,63812.14,0.28,HOLD,50
2026-07-18T17:00:00+00:00,BTC,64480.29,77.9,64056.07,63807.65,0.27,HOLD,50
2026-07-18T18:00:00+00:00,BTC,64512.41,83.6,64082.39,63808.22,0.05,HOLD,50
2026-07-18T19:00:00+00:00,BTC,64552.79,84.4,64113.45,63817.89,0.06,HOLD,50
2026-07-18T20:00:00+00:00,BTC,64693.01,86.4,64152.6,63826.83,0.22,HOLD,50
2026-07-18T21:00:00+00:00,BTC,64731.72,86.6,64191.54,63836.03,0.06,HOLD,50
2026-07-18T22:00:00+00:00,BTC,64805.05,87.5,64233.41,63849.85,0.11,HOLD,50
2026-07-18T23:00:00+00:00,BTC,64834.22,89.3,64274.23,63863.29,0.05,HOLD,50
2026-07-19T00:00:00+00:00,BTC,64792.08,85.6,64315.43,63879.77,-0.06,HOLD,50
2026-07-19T01:00:00+00:00,BTC,64765.99,82.8,64355.33,63898.49,-0.04,HOLD,50
2026-07-19T02:00:00+00:00,BTC,64826.01,81.2,64397.65,63917.29,0.09,HOLD,50
2026-07-19T03:00:00+00:00,BTC,64706.18,80.6,64432.82,63940.49,-0.18,HOLD,50
2026-07-19T04:00:00+00:00,BTC,64720.17,80.4,64468.53,63965.25,0.02,HOLD,50
2026-07-19T05:00:00+00:00,BTC,64724.01,80.8,64505.34,63988.33,0.01,HOLD,50
2026-07-19T06:00:00+00:00,BTC,64711.69,75.2,64540.1,64012.84,-0.02,HOLD,50
2026-07-19T07:00:00+00:00,BTC,64711.05,68.2,64572.16,64050.27,-0.0,HOLD,50
2026-07-19T08:00:00+00:00,BTC,64707.49,66.1,64596.64,64085.46,-0.01,HOLD,50
2026-07-19T09:00:00+00:00,BTC,64509.99,47.2,64616.84,64119.1,-0.31,HOLD,50
2026-07-19T10:00:00+00:00,BTC,64595.0,43.1,64640.29,64153.24,0.13,HOLD,50
2026-07-19T11:00:00+00:00,BTC,64467.64,33.4,64657.51,64182.8,-0.2,HOLD,50
2026-07-19T12:00:00+00:00,BTC,64441.15,25.7,64664.4,64208.03,-0.04,HOLD,50
2026-07-19T13:00:00+00:00,BTC,64483.31,26.9,64664.55,64231.73,0.07,HOLD,50
2026-07-19T14:00:00+00:00,BTC,64593.07,38.0,64668.58,64261.6,0.17,HOLD,50
2026-07-19T15:00:00+00:00,BTC,64585.32,38.9,64670.21,64290.22,-0.01,HOLD,50
2026-07-19T16:00:00+00:00,BTC,64538.72,32.0,64662.49,64317.52,-0.07,HOLD,50
2026-07-19T17:00:00+00:00,BTC,64547.86,38.5,64653.3,64339.44,0.01,HOLD,50
2026-07-19T18:00:00+00:00,BTC,64419.99,31.2,64634.05,64355.96,-0.2,HOLD,50
2026-07-19T19:00:00+00:00,BTC,64462.58,34.4,64615.47,64364.21,0.07,HOLD,50
2026-07-19T20:00:00+00:00,BTC,64535.99,40.2,64602.66,64369.74,0.11,HOLD,50
2026-07-19T21:00:00+00:00,BTC,64415.75,35.5,64585.15,64374.83,-0.19,HOLD,50
2026-07-19T22:00:00+00:00,BTC,64674.67,48.7,64577.58,64385.93,0.4,HOLD,50
2026-07-19T23:00:00+00:00,BTC,64722.54,59.4,64578.4,64398.18,0.07,HOLD,50
2026-07-20T00:00:00+00:00,BTC,64553.84,48.3,64570.08,64409.54,-0.26,HOLD,50
2026-07-20T01:00:00+00:00,BTC,64628.01,56.9,64565.28,64423.46,0.11,HOLD,50
2026-07-20T02:00:00+00:00,BTC,64827.2,64.5,64571.06,64441.81,0.31,HOLD,50
2026-07-20T03:00:00+00:00,BTC,64869.8,64.5,64579.0,64460.14,0.07,HOLD,50
2026-07-20T04:00:00+00:00,BTC,64540.01,48.3,64570.62,64471.59,-0.51,HOLD,50
2026-07-20T05:00:00+00:00,BTC,64128.0,38.3,64551.52,64473.79,-0.64,HOLD,50
2026-07-20T06:00:00+00:00,BTC,63917.98,35.3,64517.67,64472.79,-0.33,HOLD,50
2026-07-20T07:00:00+00:00,BTC,64280.01,44.6,64508.29,64479.03,0.57,HOLD,50
2026-07-20T08:00:00+00:00,BTC,64049.99,42.8,64488.73,64480.44,-0.36,HOLD,50
2026-07-20T09:00:00+00:00,BTC,64199.5,45.1,64474.54,64484.38,0.23,HOLD,50
2026-07-20T10:00:00+00:00,BTC,64301.18,45.7,64459.95,64490.28,0.16,HOLD,50
2026-07-20T11:00:00+00:00,BTC,65002.01,58.9,64480.78,64510.56,1.09,BULLISH,55
2026-07-20T12:00:00+00:00,BTC,64640.0,49.5,64485.85,64523.03,-0.56,HOLD,50
2026-07-20T13:00:00+00:00,BTC,64344.01,44.8,64475.65,64528.52,-0.46,HOLD,50
2026-07-20T14:00:00+00:00,BTC,64416.01,48.1,64475.45,64532.48,0.11,HOLD,50
2026-07-20T15:00:00+00:00,BTC,65598.75,60.4,64532.26,64562.33,1.84,BULLISH,55
2026-07-20T16:00:00+00:00,BTC,65508.5,57.5,64580.89,64589.98,-0.14,HOLD,50
2026-07-20T17:00:00+00:00,BTC,65587.98,57.8,64639.5,64619.28,0.12,HOLD,50
2026-07-20T18:00:00+00:00,BTC,65240.01,57.6,64667.77,64638.01,-0.53,HOLD,50
2026-07-20T19:00:00+00:00,BTC,65142.0,61.8,64688.74,64651.24,-0.15,HOLD,50
2026-07-20T20:00:00+00:00,BTC,65367.58,66.9,64729.43,64668.35,0.35,HOLD,50
2026-07-20T21:00:00+00:00,BTC,65286.02,62.5,64762.33,64683.01,-0.12,HOLD,50
2026-07-20T22:00:00+00:00,BTC,65141.99,63.9,64778.07,64691.99,-0.22,HOLD,50
2026-07-20T23:00:00+00:00,BTC,65255.51,63.6,64797.35,64702.47,0.17,HOLD,50
2026-07-21T00:00:00+00:00,BTC,65568.01,65.4,64848.75,64717.73,0.48,HOLD,50
2026-07-21T01:00:00+00:00,BTC,65235.55,53.1,64904.13,64725.75,-0.51,HOLD,50
2026-07-21T02:00:00+00:00,BTC,65414.01,60.9,64978.93,64738.19,0.27,HOLD,50
2026-07-21T03:00:00+00:00,BTC,65566.78,67.9,65043.27,64754.21,0.23,HOLD,50
2026-07-21T04:00:00+00:00,BTC,65522.01,66.3,65116.87,64768.13,-0.07,HOLD,50
2026-07-21T05:00:00+00:00,BTC,65751.56,53.1,65194.47,64789.04,0.35,HOLD,50
2026-07-21T06:00:00+00:00,BTC,65913.0,58.1,65275.06,64812.89,0.25,HOLD,50
2026-07-21T07:00:00+00:00,BTC,66186.86,61.1,65334.31,64842.15,0.42,HOLD,50
2026-07-21T08:00:00+00:00,BTC,66226.44,70.7,65413.63,64872.44,0.06,HOLD,50
2026-07-21T09:00:00+00:00,BTC,66291.99,74.4,65511.03,64904.06,0.1,HOLD,50
2026-07-21T10:00:00+00:00,BTC,66180.0,68.1,65599.23,64933.51,-0.17,HOLD,50
2026-07-21T11:00:00+00:00,BTC,66345.59,72.8,65636.57,64970.23,0.25,HOLD,50
2026-07-21T12:00:00+00:00,BTC,66558.82,79.6,65689.09,65009.5,0.32,HOLD,50
2026-07-21T13:00:00+00:00,BTC,66786.0,80.5,65748.99,65055.87,0.34,HOLD,50
2026-07-21T14:00:00+00:00,BTC,66842.3,78.3,65829.1,65103.89,0.08,HOLD,50
2026-07-21T15:00:00+00:00,BTC,66676.54,84.5,65905.83,65147.76,-0.25,HOLD,50
2026-07-21T16:00:00+00:00,BTC,66542.01,77.6,65964.55,65186.74,-0.2,HOLD,50
2026-07-21T17:00:00+00:00,BTC,66207.95,64.4,66010.65,65219.19,-0.5,HOLD,50
2026-07-21T18:00:00+00:00,BTC,66319.95,67.4,66069.54,65254.81,0.17,HOLD,50
2026-07-21T19:00:00+00:00,BTC,66444.76,65.9,66129.01,65292.75,0.19,HOLD,50
2026-07-21T20:00:00+00:00,BTC,66406.57,62.0,66170.93,65332.48,-0.06,HOLD,50
2026-07-21T21:00:00+00:00,BTC,66385.0,55.5,66228.41,65370.93,-0.03,HOLD,50
2026-07-21T22:00:00+00:00,BTC,66304.02,52.1,66272.91,65406.29,-0.12,HOLD,50
2026-07-21T23:00:00+00:00,BTC,66556.16,56.5,66322.38,65449.1,0.38,HOLD,50
2026-07-22T00:00:00+00:00,BTC,66620.97,61.1,66377.32,65488.03,0.1,HOLD,50
2026-07-22T01:00:00+00:00,BTC,66433.3,52.2,66411.41,65522.24,-0.28,HOLD,50
2026-07-22T02:00:00+00:00,BTC,66314.12,43.6,66431.47,65557.45,-0.18,HOLD,50
2026-07-22T03:00:00+00:00,BTC,66210.0,34.0,66432.62,65589.09,-0.16,HOLD,50
2026-07-22T04:00:00+00:00,BTC,66381.05,37.9,66440.36,65620.16,0.26,HOLD,50
2026-07-22T05:00:00+00:00,BTC,65974.9,33.7,66424.5,65642.27,-0.61,HOLD,50
2026-07-22T06:00:00+00:00,BTC,65934.33,35.2,66412.22,65670.15,-0.06,HOLD,50
2026-07-22T07:00:00+00:00,BTC,65843.48,40.0,66387.11,65704.46,-0.14,HOLD,50
2026-07-22T08:00:00+00:00,BTC,65987.96,41.0,66358.57,65745.86,0.22,HOLD,50
2026-07-22T09:00:00+00:00,BTC,65928.0,35.5,66315.67,65778.82,-0.09,HOLD,50
2026-07-22T10:00:00+00:00,BTC,66046.02,40.3,66275.85,65818.74,0.18,HOLD,50
2026-07-22T11:00:00+00:00,BTC,66013.36,40.1,66242.7,65855.02,-0.05,HOLD,50
2026-07-22T12:00:00+00:00,BTC,65636.01,34.6,66197.4,65881.71,-0.57,HOLD,50
2026-07-22T13:00:00+00:00,BTC,65951.39,36.5,66184.57,65900.7,0.48,HOLD,50
2026-07-22T14:00:00+00:00,BTC,65793.98,32.2,66158.27,65923.78,-0.24,HOLD,50
2026-07-22T15:00:00+00:00,BTC,66047.39,41.9,66138.4,65957.85,0.39,HOLD,50
2026-07-22T16:00:00+00:00,BTC,66229.01,48.3,66129.52,65994.11,0.27,HOLD,50
2026-07-22T17:00:00+00:00,BTC,66024.03,46.4,66111.47,66002.62,-0.31,HOLD,50
2026-07-22T18:00:00+00:00,BTC,65895.46,40.3,66091.05,66010.35,-0.19,HOLD,50
2026-07-22T19:00:00+00:00,BTC,65923.19,48.8,66059.4,66017.06,0.04,HOLD,50
2026-07-22T20:00:00+00:00,BTC,65919.68,49.7,66024.33,66030.65,-0.01,HOLD,50
2026-07-22T21:00:00+00:00,BTC,66072.47,55.3,66006.29,66049.26,0.23,HOLD,50
2026-07-22T22:00:00+00:00,BTC,66044.17,51.4,65992.79,66062.79,-0.04,HOLD,50
2026-07-22T23:00:00+00:00,BTC,66114.49,54.5,65988.02,66079.36,0.11,HOLD,50
2026-07-23T00:00:00+00:00,BTC,66058.19,50.3,65971.88,66097.69,-0.09,HOLD,50
2026-07-23T01:00:00+00:00,BTC,65830.0,45.8,65964.63,66109.18,-0.35,HOLD,50
2026-07-23T02:00:00+00:00,BTC,65805.34,54.6,65958.18,66113.92,-0.04,HOLD,50
2026-07-23T03:00:00+00:00,BTC,65662.53,41.3,65949.13,66122.46,-0.22,HOLD,50
2026-07-23T04:00:00+00:00,BTC,65616.48,44.3,65930.56,66126.51,-0.07,HOLD,50
2026-07-23T05:00:00+00:00,BTC,65691.01,37.0,65918.71,66129.0,0.11,HOLD,50
2026-07-23T06:00:00+00:00,BTC,65790.0,33.0,65905.91,66134.36,0.15,HOLD,50
2026-07-23T07:00:00+00:00,BTC,65442.13,29.7,65877.35,66128.17,-0.53,HOLD,50
2026-07-23T08:00:00+00:00,BTC,65633.0,41.2,65877.2,66122.57,0.29,HOLD,50
2026-07-23T09:00:00+00:00,BTC,65638.92,40.3,65861.57,66111.61,0.01,HOLD,50
2026-07-23T10:00:00+00:00,BTC,65740.0,44.3,65858.87,66101.88,0.15,HOLD,50
2026-07-23T11:00:00+00:00,BTC,65555.21,33.8,65834.27,66087.14,-0.28,HOLD,50
2026-07-23T12:00:00+00:00,BTC,65167.04,27.6,65781.17,66066.89,-0.59,HOLD,50
2026-07-23T13:00:00+00:00,BTC,64880.0,21.7,65723.97,66037.57,-0.44,HOLD,50
2026-07-23T14:00:00+00:00,BTC,64909.99,23.3,65674.69,66004.6,0.05,HOLD,50
2026-07-23T15:00:00+00:00,BTC,64958.36,27.9,65626.45,65968.04,0.07,HOLD,50
2026-07-23T16:00:00+00:00,BTC,64756.84,25.6,65568.31,65926.34,-0.31,HOLD,50
